FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_hydro_2020.1093,1093,Dietrich Drop,BP Hydro Associates,IPP Non-CHP,Shoshone,Lincoln,Idaho,83324,hydroelectric,4.8,Conventional Hydroelectric
powerplant_hydro_2020.1094,1094,Low Line Rapids,BP Hydro Associates,IPP Non-CHP,Kimberly,Twin Falls,Idaho,83341,hydroelectric,2.7,Conventional Hydroelectric
powerplant_hydro_2020.1095,1095,Rock Creek II,BP Hydro Associates,IPP Non-CHP,Twin Falls,Twin Falls,Idaho,83301,hydroelectric,1.8,Conventional Hydroelectric
powerplant_hydro_2020.1096,1096,Port Leyden Hydroelectric Project,Empire Hydro Partners,IPP Non-CHP,Port Leyden,Lewis,New York,13433,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1097,1097,Oakdale Power Station,Massachusetts Water Res Auth,IPP Non-CHP,West Boylston,Worcester,Massachusetts,1583,hydroelectric,3,Conventional Hydroelectric
powerplant_hydro_2020.1098,1098,Cosgrove Intake and Power Station,Massachusetts Water Res Auth,IPP Non-CHP,Clinton,Worcester,Massachusetts,1510,hydroelectric,2,Conventional Hydroelectric
powerplant_hydro_2020.1099,1099,Walden,"Consolidated Hydro New York, Inc.",IPP Non-CHP,Walden,Orange,New York,12586,hydroelectric,2.3,Conventional Hydroelectric
powerplant_hydro_2020.1100,1100,Center Falls,Hollingworth & Vose Co Center Falls,Industrial Non-CHP,Greenwich,Washington,New York,12834,hydroelectric,0.8,Conventional Hydroelectric
powerplant_hydro_2020.1101,1101,Kings Falls Hydroelectric,Silverstreet Hydro,IPP Non-CHP,Copenhagen,Lewis,New York,13631,hydroelectric,0.2,Conventional Hydroelectric
powerplant_hydro_2020.1102,1102,Bidwell Ditch Project,Mega Renewables,IPP Non-CHP,Hat Creek,Shasta,California,96040,hydroelectric,1.8,Conventional Hydroelectric
powerplant_hydro_2020.1103,1103,Roaring Creek Water Power,Shasta Hydroelectric Inc,IPP Non-CHP,Montgomery Creek,Shasta,California,96065,hydroelectric,2,Conventional Hydroelectric
powerplant_hydro_2020.1104,1104,Hatchet Creek Project,Mega Renewables,IPP Non-CHP,Montgomery Creek,Shasta,California,96065,hydroelectric,6.8,Conventional Hydroelectric
powerplant_hydro_2020.1105,1105,Victory Mills,"Consolidated Hydro New York, Inc.",IPP Non-CHP,Victory Mills,Cayuga,New York,12884,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1106,1106,Lockport Powerhouse,Metro Wtr Recl Dist Grtr Chi,IPP Non-CHP,Lockport,Will,Illinois,60441,hydroelectric,12,Conventional Hydroelectric
powerplant_hydro_2020.1107,1107,Glen Ferris Hydro,Hawks Nest Hydro LLC,Industrial Non-CHP,Gauley Bridge,Fayette,West Virginia,25085,hydroelectric,6.2,Conventional Hydroelectric
powerplant_hydro_2020.1108,1108,Hawks Nest Hydro,Hawks Nest Hydro LLC,Industrial Non-CHP,Gauley Bridge,Fayette,West Virginia,25085,hydroelectric,96.8,Conventional Hydroelectric
powerplant_hydro_2020.1109,1109,Mt Ida Hydroelectric,Ampersand Mount Ida Hydro LLC,IPP Non-CHP,Troy,Rensselaer,New York,12180,hydroelectric,3,Conventional Hydroelectric
powerplant_hydro_2020.1110,1110,Valley Falls Hydroelectric Facility,Valley Falls Associates,IPP Non-CHP,Valley Falls,Rensselaer,New York,12144,hydroelectric,2.5,Conventional Hydroelectric
powerplant_hydro_2020.1111,1111,New Martinsville Hannibal Hydro,New Martinsville Hannibal Hydro,IPP Non-CHP,New Martinsville,Wetzel,West Virginia,26155,hydroelectric,19,Conventional Hydroelectric
powerplant_hydro_2020.1112,1112,Rio Bravo Hydro Project,Olcese Water District,IPP Non-CHP,Bakersfield,Kern,California,93302,hydroelectric,13.4,Conventional Hydroelectric
powerplant_hydro_2020.1113,1113,International Paper Jay Hydro,Eagle Creek RE LLC,IPP Non-CHP,Jay,Franklin,Maine,4239,hydroelectric,3.1,Conventional Hydroelectric
powerplant_hydro_2020.1114,1114,Santa Felicia Dam,United Water Conservation Dist,IPP Non-CHP,Piru,Ventura,California,93040,hydroelectric,1.3,Conventional Hydroelectric
powerplant_hydro_2020.1115,1115,Goodyear Lake Plant,CHI Energy Inc,IPP Non-CHP,Oneonta,Otsego,New York,13820,hydroelectric,1.4,Conventional Hydroelectric
powerplant_hydro_2020.1116,1116,Otis Hydro,Eagle Creek RE LLC,IPP Non-CHP,Livermore Falls,Franklin,Maine,4239,hydroelectric,10.2,Conventional Hydroelectric
powerplant_hydro_2020.1117,1117,International Paper Riley Hydro,Eagle Creek RE LLC,IPP Non-CHP,Jay,Franklin,Maine,4239,hydroelectric,6.6,Conventional Hydroelectric
powerplant_hydro_2020.1118,1118,International Paper Livermore Hydro,Eagle Creek RE LLC,IPP Non-CHP,Livermore Falls,Androscoggin,Maine,4239,hydroelectric,9.2,Conventional Hydroelectric
powerplant_hydro_2020.1119,1119,Sheep Creek Hydro,Sheep Creek Hydro Inc,IPP Non-CHP,Northport,Stevens,Washington,99157,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1120,1120,Chateaugay High Falls Hydro,Triton Power Co,IPP Non-CHP,Chateaugay,Franklin,New York,12920,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1121,1121,China Mill Hydro,New Hampshire Hydro Associates,IPP Non-CHP,Allenstown,Merrimack,New Hampshire,3275,hydroelectric,1.7,Conventional Hydroelectric
powerplant_hydro_2020.1122,1122,Normanskill Hydro Project,Watervliet City of,IPP Non-CHP,Guilderland,Albany,New York,12084,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1123,1123,Ottauquechee Hydro,Green Mountain Power Corp,Electric Utility,N. Hartland,Windsor,Vermont,5052,hydroelectric,1.7,Conventional Hydroelectric
powerplant_hydro_2020.1124,1124,Clear Lake Hydro Project,Yolo County Flood Control WCD,IPP Non-CHP,Clearlake,Lake,California,95422,hydroelectric,2.4,Conventional Hydroelectric
powerplant_hydro_2020.1125,1125,Indian Valley Dam Hydro Project,Yolo County Flood Control WCD,IPP Non-CHP,Clearlake Oaks,Lake,California,95423,hydroelectric,2.7,Conventional Hydroelectric
powerplant_hydro_2020.1126,1126,R E Badger Filtration Plant,Santa Fe Irrigation District,IPP Non-CHP,Rancho Santa Fe,San Diego,California,92067,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1127,1127,Bear Creek,CHI-West Inc,IPP Non-CHP,Shingletown,Shasta,California,96088,hydroelectric,3,Conventional Hydroelectric
powerplant_hydro_2020.1128,1128,Sanford Dam,Boyce Hydro Power LLC,IPP Non-CHP,Sanford,Midland,Michigan,48657,hydroelectric,3.6,Conventional Hydroelectric
powerplant_hydro_2020.1129,1129,Edenville,Boyce Hydro Power LLC,IPP Non-CHP,Edenville,Gladwin,Michigan,48620,hydroelectric,4.8,Conventional Hydroelectric
powerplant_hydro_2020.1130,1130,Secord,Boyce Hydro Power LLC,IPP Non-CHP,Gladwin,Gladwin,Michigan,48620,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1131,1131,Smallwood,Boyce Hydro Power LLC,IPP Non-CHP,Gladwin,Gladwin,Michigan,48624,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1132,1132,International Paper Woronoco Mill,"Swift River Hydro Operations Co., Inc",IPP Non-CHP,Woronoco,Hampden,Massachusetts,1097,hydroelectric,2.5,Conventional Hydroelectric
powerplant_hydro_2020.1133,1133,Emporia,Emporia Hydro Power LP,IPP Non-CHP,Emporia,Greensville,Virginia,23847,hydroelectric,2.5,Conventional Hydroelectric
powerplant_hydro_2020.1134,1134,Union Falls,Union Falls Hydro Power LP,IPP Non-CHP,Au Sable Forks,Clinton,New York,12912,hydroelectric,2.6,Conventional Hydroelectric
powerplant_hydro_2020.1135,1135,Blackstone/Tupperware,Blackstone Hydro Inc.,IPP Non-CHP,North Smithfield,Providence,Rhode Island,2917,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1136,1136,Halifax,Banister Hydro LP,IPP Non-CHP,Halifax,Halifax,Virginia,24558,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1137,1137,Box Canyon Dam,Siskiyou Power Authority,IPP Non-CHP,Mount Shasta,Siskiyou,California,96067,hydroelectric,5,Conventional Hydroelectric
powerplant_hydro_2020.1138,1138,Olsen,Olsen Power Partners,IPP Non-CHP,Whitmore,Shasta,California,96087,hydroelectric,4.8,Conventional Hydroelectric
powerplant_hydro_2020.1139,1139,Domtar Paper Company Rothschild,Domtar Paper Company Rothschild,Industrial Non-CHP,Rothschild,Marathon,Wisconsin,54474,hydroelectric,4.4,Conventional Hydroelectric
powerplant_hydro_2020.1140,1140,Vallecito Hydroelectric,Ptarmigan Res & Engy Inc,IPP Non-CHP,Bayfield,La Plata,Colorado,81122,hydroelectric,5.8,Conventional Hydroelectric
powerplant_hydro_2020.1141,1141,Woodward Power Plant,Turlock Irrigation District,IPP Non-CHP,Oakdale,Stanislaus,California,95361,hydroelectric,2.7,Conventional Hydroelectric
powerplant_hydro_2020.1142,1142,Frankenheimer Power Plant,Turlock Irrigation District,IPP Non-CHP,Oakdale,Stanislaus,California,95361,hydroelectric,4,Conventional Hydroelectric
powerplant_hydro_2020.1143,1143,Nelson Creek,Nelson Creek Power Inc,IPP Non-CHP,Big Bend,Shasta,California,96011,hydroelectric,0.5,Conventional Hydroelectric
powerplant_hydro_2020.1144,1144,Rocky Brook Hydroelectric,Rocky Brook Electric Inc,IPP Non-CHP,Brinnon,Jefferson,Washington,98320,hydroelectric,0.1,Conventional Hydroelectric
powerplant_hydro_2020.1145,1145,San Dimas Wash Generating Station,San Gabriel Valley Mun Wtr Dt,IPP Non-CHP,San Dimas,Los Angeles,California,91773,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1146,1146,Sartell Dam,Eagle Creek RE LLC,IPP Non-CHP,Sartell,Benton,Minnesota,56377,hydroelectric,9.3,Conventional Hydroelectric
powerplant_hydro_2020.1147,1147,New Lahontan,Truckee-Carson Irrigation District,IPP Non-CHP,Fallon,Churchill,Nevada,89406,hydroelectric,3.8,Conventional Hydroelectric
powerplant_hydro_2020.1148,1148,Redlands Water & Power,Redlands Water & Power Company,IPP Non-CHP,Grand Junction,Mesa,Colorado,81507,hydroelectric,1.4,Conventional Hydroelectric
powerplant_hydro_2020.1149,1149,Hewittville Hydroelectric,Erie Boulevard Hydropower LP,IPP Non-CHP,Norwood,St Lawrence,New York,13668,hydroelectric,2.2,Conventional Hydroelectric
powerplant_hydro_2020.1150,1150,Unionville Hydro Project 2499 NY,Erie Boulevard Hydropower LP,IPP Non-CHP,Norwood,St Lawrence,New York,13668,hydroelectric,2.2,Conventional Hydroelectric
powerplant_hydro_2020.1151,1151,Worumbo Hydro Station,Eagle Creek RE LLC,IPP Non-CHP,Lisbon Falls,Androscoggin,Maine,4252,hydroelectric,9.2,Conventional Hydroelectric
powerplant_hydro_2020.1152,1152,Dahowa Hydro,GR Catalyst Two LLC,IPP Non-CHP,Greenwich,Washington,New York,12834,hydroelectric,1.5,Conventional Hydroelectric
powerplant_hydro_2020.1153,1153,Lower Village Water Power Project,Sugar River Power LLC,IPP Non-CHP,Claremont,Sullivan,New Hampshire,3437,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1154,1154,Passaic Valley Water Commission,Passaic Valley Water Comm,IPP Non-CHP,Totowa,Passaic,New Jersey,7512,hydroelectric,2.4,Conventional Hydroelectric
powerplant_hydro_2020.1155,1155,Pembroke Hydro,Eagle Creek RE LLC,IPP Non-CHP,Suncook,Merrimack,New Hampshire,3275,hydroelectric,0.6,Conventional Hydroelectric
powerplant_hydro_2020.1156,1156,Chasm Hydro Partnership,Ampersand Chasm Hydro LLC,IPP Non-CHP,Chateaugay,Franklin,New York,12920,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1157,1157,Site 980 65,Madera-Chowchilla Power Auth,IPP Non-CHP,Madera,Madera,California,93637,hydroelectric,2.1,Conventional Hydroelectric
powerplant_hydro_2020.1158,1158,Marco Ranch,Marco Power Inc,IPP Non-CHP,Jerome,Jerome,Idaho,83338,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1159,1159,Newfound Hydroelectric,KTZ Hydro LLC,IPP Non-CHP,Bristol,Grafton,New Hampshire,3222,hydroelectric,1.4,Conventional Hydroelectric
powerplant_hydro_2020.1160,1160,Byllesby,Neshkoro Power Assc LLC,IPP Non-CHP,Cannon Falls,Dakota,Minnesota,55009,hydroelectric,2.5,Conventional Hydroelectric
powerplant_hydro_2020.1161,1161,Gay Robinson,Gay & Robinson Inc,Industrial Non-CHP,Kaumakani,Kauai,Hawaii,96747,hydroelectric,8.3,Conventional Hydroelectric; Petroleum Liquids;
powerplant_hydro_2020.1162,1162,Forks of Butte Hydro Project,HYPOWER INC,IPP Non-CHP,Magalia,Butte,California,95954,hydroelectric,14.5,Conventional Hydroelectric
powerplant_hydro_2020.1163,1163,Rolfe Canal Hydro,Briar-Hydro Associates,IPP Non-CHP,Penacook,Merrimack,New Hampshire,3303,hydroelectric,4.3,Conventional Hydroelectric
powerplant_hydro_2020.1164,1164,Nacimiento Hydro Project,Monterey Cnty Water Res Agency,IPP Non-CHP,Bradley,San Luis Obispo,California,93426,hydroelectric,4,Conventional Hydroelectric
powerplant_hydro_2020.1165,1165,Penacook Lower Falls,Briar-Hydro Associates,IPP Non-CHP,Boscawen,Merrimack,New Hampshire,3303,hydroelectric,4.6,Conventional Hydroelectric
powerplant_hydro_2020.1166,1166,Newport Hydro,Eagle Creek RE LLC,IPP Non-CHP,Newport,Herkimer,New York,13416,hydroelectric,1.7,Conventional Hydroelectric
powerplant_hydro_2020.1167,1167,Michell Butte Power Project,Owyhee Irrigation District,IPP Non-CHP,Nyssa,Malheur,Oregon,97913,hydroelectric,1.8,Conventional Hydroelectric
powerplant_hydro_2020.1168,1168,Owyhee Dam Power Project,Owyhee Irrigation District,IPP Non-CHP,Nyssa,Malheur,Oregon,97913,hydroelectric,2.9,Conventional Hydroelectric
powerplant_hydro_2020.1169,1169,Tunnel 1 Power Project,Owyhee Irrigation District,IPP Non-CHP,Nyssa,Malheur,Oregon,97913,hydroelectric,6.7,Conventional Hydroelectric
powerplant_hydro_2020.1170,1170,East Portal Generator,Calleguas Mun Water District,IPP Non-CHP,Chatsworth,Los Angeles,California,91311,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1171,1171,Upriver Dam Hydro Plant,City of Spokane,IPP Non-CHP,Spokane,Spokane,Washington,99212,hydroelectric,4.5,Conventional Hydroelectric
powerplant_hydro_2020.1172,1172,Twin Reservoirs,Walla Walla City of,IPP Non-CHP,Walla Walla,Walla Walla,Washington,99362,hydroelectric,1.8,Conventional Hydroelectric
powerplant_hydro_2020.1173,1173,Gregg Falls,Eagle Creek RE LLC,IPP Non-CHP,Goffstown,Hillsborough,New Hampshire,3045,hydroelectric,3.4,Conventional Hydroelectric
powerplant_hydro_2020.1174,1174,Friant Hydro Facility,Friant Power Authority,IPP Non-CHP,Friant,Fresno,California,93626,hydroelectric,39.4,Conventional Hydroelectric
powerplant_hydro_2020.1175,1175,Sand Bar Power Plant,Tri-Dam Power Authority,IPP Non-CHP,Stanislaus Ntl. Fores,Tuolumne,California,95364,hydroelectric,15.6,Conventional Hydroelectric
powerplant_hydro_2020.1176,1176,Park Mill,N E W Hydro LLC,IPP Non-CHP,Marinette,Marinette,Wisconsin,54143,hydroelectric,2.1,Conventional Hydroelectric
powerplant_hydro_2020.1177,1177,Menominee Mill Marinette,N E W Hydro LLC,IPP Non-CHP,Menominee,Menominee,Michigan,49858,hydroelectric,1.8,Conventional Hydroelectric
powerplant_hydro_2020.1178,1178,Penacook Upper Falls Hydro,Briar-Hydro Associates,IPP Non-CHP,Penacook,Merrimack,New Hampshire,3303,hydroelectric,3.4,Conventional Hydroelectric
powerplant_hydro_2020.1179,1179,Tannery Island Power,"Ampersand Tannery Island Hydro, LLC",IPP Non-CHP,Carthage,Jefferson,New York,13619,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1180,1180,Orchard Avenue 1,Yakima-Tieton Irrigation Dist,IPP Non-CHP,Yakima,Yakima,Washington,98908,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1181,1181,Cowiche,Yakima-Tieton Irrigation Dist,IPP Non-CHP,Tieton,Yakima,Washington,98947,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1182,1182,Ada Dam,"STS Hydropower, LLC",IPP Non-CHP,Ada,Kent,Michigan,49301,hydroelectric,1.4,Conventional Hydroelectric
powerplant_hydro_2020.1183,1183,Sugarloaf Hydro Plant,"STS Hydropower, LLC",IPP Non-CHP,Leadville,Lake,Colorado,80461,hydroelectric,2.5,Conventional Hydroelectric
powerplant_hydro_2020.1184,1184,Cascade Dam,"STS Hydropower, LLC",IPP Non-CHP,Grand Rapids,Kent,Michigan,49506,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1185,1185,French Landing Dam,"STS Hydropower, LLC",IPP Non-CHP,Belleville,Wayne,Michigan,48111,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1186,1186,Oconto Falls Lower,N E W Hydro LLC,IPP Non-CHP,Oconto Falls,Oconto,Wisconsin,54154,hydroelectric,2,Conventional Hydroelectric
powerplant_hydro_2020.1187,1187,Cheboygan,Great Lakes Tissue Co,Industrial Non-CHP,Cheboygan,Cheboygan,Michigan,49721,hydroelectric,0.7,Conventional Hydroelectric
powerplant_hydro_2020.1188,1188,Rocky Mount Mill,Capitol Broadcasting Company Inc,Industrial Non-CHP,Rocky Mount,Nash,North Carolina,27804,hydroelectric,1.1,Conventional Hydroelectric
powerplant_hydro_2020.1189,1189,Glen Park Hydroelectric Project,"Black River Hydroelectric, LLC",IPP Non-CHP,Watertown,Jefferson,New York,13601,hydroelectric,32.6,Conventional Hydroelectric
powerplant_hydro_2020.1190,1190,Stillwater Reservoir Hydro,Stillwater Associates,IPP Non-CHP,Webb,Herkimer,New York,13350,hydroelectric,2.5,Conventional Hydroelectric
powerplant_hydro_2020.1191,1191,Fort Miller Hydroelectric Facility,Fort Miller Associates,IPP Non-CHP,Northumberland,Saratoga,New York,12871,hydroelectric,5,Conventional Hydroelectric
powerplant_hydro_2020.1192,1192,Boltonville Hydro Associates,Boltonville Hydro Associates,IPP Non-CHP,Boltonville,Orange,Vermont,5081,hydroelectric,1.1,Conventional Hydroelectric
powerplant_hydro_2020.1193,1193,Lawrence Hydroelectric Associates,Lawrence Hydroelectric Assoc,IPP Non-CHP,Lawrence,Essex,Massachusetts,1938,hydroelectric,14,Conventional Hydroelectric
powerplant_hydro_2020.1194,1194,Bowman,Nevada Irrigation District,IPP Non-CHP,Nevada City,Nevada,California,95604,hydroelectric,3.6,Conventional Hydroelectric
powerplant_hydro_2020.1195,1195,Brainerd Public Utilities,Brainerd Public Utilities,Electric Utility,Brainerd,Crow Wing,Minnesota,56401,hydroelectric,2.9,Conventional Hydroelectric
powerplant_hydro_2020.1196,1196,Lyonsdale Associates,Burrows Paper Corp,IPP Non-CHP,Lyons Falls,Lewis,New York,13368,hydroelectric,3,Conventional Hydroelectric
powerplant_hydro_2020.1197,1197,Gardiner,KEI (Maine) Power Management (III) LLC,IPP Non-CHP,Gardiner,Kennebec,Maine,4345,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1198,1198,Pumpkin Hill,KEI (Maine) Power Management (II) LLC,IPP Non-CHP,Lowell,Penobscot,Maine,4967,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1199,1199,Lilliwaup Falls Generating,William G. Reed Jr,IPP Non-CHP,Lilliwaup,Mason,Washington,98555,hydroelectric,1.4,Conventional Hydroelectric
powerplant_hydro_2020.1200,1200,Salmon Falls,Green Mountain Power Corp,Electric Utility,South Berwick,York,Maine,3908,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1201,1201,Somersworth Lower Great Dam,Green Mountain Power Corp,Electric Utility,Somersworth,Strafford,New Hampshire,3878,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1202,1202,Huntington Falls,Green Mountain Power Corp,Electric Utility,Weybridge,Addison,Vermont,5753,hydroelectric,5.5,Conventional Hydroelectric
powerplant_hydro_2020.1203,1203,Notch Butte Hydro,Notch Butte Hydro Co Inc,IPP Non-CHP,Shoshone,Lincoln,Idaho,83352,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1204,1204,Pontook Hydro Facility,Pontook Operating LP,IPP Non-CHP,Dummer,Coos,New Hampshire,3588,hydroelectric,10.5,Conventional Hydroelectric
powerplant_hydro_2020.1205,1205,New Hogan Power Plant,Modesto Irrigation District,Electric Utility,Valley Springs,Calaveras,California,95252,hydroelectric,2.8,Conventional Hydroelectric
powerplant_hydro_2020.1206,1206,Pejepscot Hydroelectric Project,Topsham Hydro Partners,IPP Non-CHP,Topsham,Sagadahoc,Maine,4086,hydroelectric,12.9,Conventional Hydroelectric
powerplant_hydro_2020.1207,1207,West End Dam Hydroelectric Project,Northbrook Carthage LLC,IPP Non-CHP,Carthage,Jefferson,New York,13619,hydroelectric,4.2,Conventional Hydroelectric
powerplant_hydro_2020.1208,1208,Forestport,Ampersand Mount Ida Hydro LLC,IPP Non-CHP,Forestport,Oneida,New York,13421,hydroelectric,3.4,Conventional Hydroelectric
powerplant_hydro_2020.1209,1209,Twin Falls Hydro,Twin Falls Hydro Associates LP,IPP Non-CHP,North Bend,King,Washington,98033,hydroelectric,22.8,Conventional Hydroelectric
powerplant_hydro_2020.1210,1210,Chicopee Hydroelectric Station,City of Chicopee - (MA),Electric Utility,Chicopee,Hampden,Massachusetts,1020,hydroelectric,2.4,Conventional Hydroelectric
powerplant_hydro_2020.1211,1211,Ivy River Hydro,Madison Hydro Partners,IPP Non-CHP,Marshall,Madison,North Carolina,28753,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1212,1212,El Dorado Hydro Elk Creek,"Enel Green Power NA, Inc.",IPP Non-CHP,New Meadows,Idaho,Idaho,83654,hydroelectric,2.3,Conventional Hydroelectric
powerplant_hydro_2020.1213,1213,Rock Creek LP,"Enel Green Power NA, Inc.",IPP Non-CHP,Placerville,El Dorado,California,95667,hydroelectric,3,Conventional Hydroelectric
powerplant_hydro_2020.1214,1214,Allegheny No. 5 Hydro Station,"All Dams Generation, LLC",IPP Non-CHP,Schenley,Armstrong,Pennsylvania,15682,hydroelectric,6,Conventional Hydroelectric
powerplant_hydro_2020.1215,1215,Allegheny No 6 Hydro Station,"All Dams Generation, LLC",IPP Non-CHP,Ford City,Armstrong,Pennsylvania,16226,hydroelectric,8,Conventional Hydroelectric
powerplant_hydro_2020.1216,1216,Bypass,North Side Energy Company,IPP Non-CHP,Hazelton,Jerome,Idaho,83335,hydroelectric,9.9,Conventional Hydroelectric
powerplant_hydro_2020.1217,1217,S E Hazelton A,North Side Energy Company,IPP Non-CHP,Hazelton,Jerome,Idaho,83335,hydroelectric,8.4,Conventional Hydroelectric
powerplant_hydro_2020.1218,1218,Allegheny Hydro No 8,Allegheny Hydro LP,IPP Non-CHP,Adrian,Armstrong,Pennsylvania,16210,hydroelectric,13.6,Conventional Hydroelectric
powerplant_hydro_2020.1219,1219,Allegheny Hydro No 9,Allegheny Hydro LP,IPP Non-CHP,Cowansville,Armstrong,Pennsylvania,16218,hydroelectric,17.8,Conventional Hydroelectric
powerplant_hydro_2020.1220,1220,Middle Fork Irrigation District,Middle Fork Irrigation Dist,IPP Non-CHP,Parkdale,Hood River,Oregon,97041,hydroelectric,3.3,Conventional Hydroelectric
powerplant_hydro_2020.1221,1221,Galesville Project,Douglas County,IPP Non-CHP,Azalea,Douglas,Oregon,97410,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1222,1222,Slate Creek,Slate Creek Hydro Assoc LP,IPP Non-CHP,Lakehead,Shasta,California,96051,hydroelectric,4,Conventional Hydroelectric
powerplant_hydro_2020.1223,1223,Marsh Valley Development,Marsh Valley Development Inc,IPP Non-CHP,McCammon,Bannock,Idaho,83250,hydroelectric,1.5,Conventional Hydroelectric
powerplant_hydro_2020.1224,1224,Siphon Power Project,Central Oregon Irrigation Dist,IPP Non-CHP,Bend,Deschutes,Oregon,97702,hydroelectric,5.4,Conventional Hydroelectric
powerplant_hydro_2020.1225,1225,Rock Creek I,Shorock Hydro Inc,IPP Non-CHP,Twin Falls,Twin Falls,Idaho,83301,hydroelectric,2,Conventional Hydroelectric
powerplant_hydro_2020.1226,1226,Aziscohos Hydroelectric Project,Brookfield White Pine Hydro LLC,IPP Non-CHP,Wilson Mills,Oxford,Maine,3579,hydroelectric,6.8,Conventional Hydroelectric
powerplant_hydro_2020.1227,1227,West Delaware Tunnel Plant,Erie Boulevard Hydropower LP,IPP Non-CHP,Grahamsville,Sullivan,New York,12740,hydroelectric,7,Conventional Hydroelectric
powerplant_hydro_2020.1228,1228,Little Falls Hydro,Little Falls Hydroelec Assoc,IPP Non-CHP,Little Falls,Herkimer,New York,13365,hydroelectric,13,Conventional Hydroelectric
powerplant_hydro_2020.1229,1229,Moretown Generating Station,Ampersand Moretown Hydro LLC,IPP Non-CHP,Moretown,Washington,Vermont,5660,hydroelectric,0.3,Conventional Hydroelectric
powerplant_hydro_2020.1230,1230,Yough Hydro Power,D/R Hydro Co,IPP Non-CHP,Confluence,Somerset,Pennsylvania,15424,hydroelectric,12.2,Conventional Hydroelectric
powerplant_hydro_2020.1231,1231,Quail Creek Hydro Plant #1,Washington Cnty Wtr Consv Dist,IPP Non-CHP,Hurricane,Washington,Utah,84737,hydroelectric,2.3,Conventional Hydroelectric
powerplant_hydro_2020.1232,1232,Clifton Dam 3 Power Station,Converse Energy Inc,IPP Non-CHP,Converse,Spartanburg,South Carolina,29329,hydroelectric,1.2,Conventional Hydroelectric
powerplant_hydro_2020.1233,1233,Rapidan Hydro Facility,Rapidan Redevelopment LLC,IPP Non-CHP,Mankato,Blue Earth,Minnesota,56001,hydroelectric,6.4,Conventional Hydroelectric
powerplant_hydro_2020.1234,1234,Herkimer,ECOsponsible LLC,IPP Non-CHP,Herkimer,Herkimer,New York,13350,hydroelectric,0.4,Conventional Hydroelectric
powerplant_hydro_2020.1235,1235,Ogdensburg,Ampersand Mount Ida Hydro LLC,IPP Non-CHP,Ogdensburg,St Lawrence,New York,13669,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1236,1236,Great Falls Hydro Project,Eagle Creek RE LLC,IPP Non-CHP,Paterson,Passaic,New Jersey,7501,hydroelectric,9.9,Conventional Hydroelectric
powerplant_hydro_2020.1237,1237,Lacomb Irrigation District,Lacomb Irrigation Dist,IPP Non-CHP,Lebanon,Linn,Oregon,97355,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1238,1238,Collins Facility,Dichotomy Collins Hydro LLC,IPP Non-CHP,Wilbraham,Hampden,Massachusetts,1095,hydroelectric,1.6,Conventional Hydroelectric
powerplant_hydro_2020.1239,1239,Upper Barker,KEI (Maine) Power Management (III) LLC,IPP Non-CHP,Auburn,Androscoggin,Maine,4210,hydroelectric,1,Conventional Hydroelectric
powerplant_hydro_2020.1240,1240,Conemaugh Hydro Plant,Pennsylvania Renewable Resources,IPP Non-CHP,Saltsburg,Westmoreland,Pennsylvania,15681,hydroelectric,4,Conventional Hydroelectric
powerplant_hydro_2020.1241,1241,Falls Creek,Eagle Creek RE LLC,IPP Non-CHP,Cascadia,Linn,Oregon,97329,hydroelectric,3.9,Conventional Hydroelectric
