FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_solar_2020.2444,2444,DG Tufts Knoll LLC CSG,NRG DG Tufts Knoll LLC,IPP Non-CHP,North Grafton,Worcester,Massachusetts,1536,solar,2,Solar Photovoltaic
powerplant_solar_2020.2445,2445,DG Webster LLC CSG,NRG DG Webster LLC,IPP Non-CHP,Webster,Worcester,Massachusetts,1536,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.2446,2446,Denison Solar Array,AEP Onsite Partners,IPP Non-CHP,Granville,Licking,Ohio,43023,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.2447,2447,Altair Community Solar Garden,Geronimo Energy,IPP Non-CHP,New Richmond,Waseca,Minnesota,56072,solar,1,Solar Photovoltaic
powerplant_solar_2020.2448,2448,New Orleans Solar Power Plant,"Entergy New Orleans, LLC",Electric Utility,New Orleans,Orleans,Louisiana,70126,solar,1.6,Batteries; Solar Photovoltaic;
powerplant_solar_2020.2449,2449,Capricornus Community Solar Garden,Geronimo Energy,IPP Non-CHP,Paynsville,Stearns,Minnesota,56632,solar,1,Solar Photovoltaic
powerplant_solar_2020.2450,2450,Balm Solar,Tampa Electric Co,Electric Utility,Wimauma,Hillsborough,Florida,33598,solar,72.9,Solar Photovoltaic
powerplant_solar_2020.2451,2451,Bonnie Mine Solar,Tampa Electric Co,Electric Utility,Mulberry,Polk,Florida,33830,solar,35,Solar Photovoltaic
powerplant_solar_2020.2452,2452,Grange Hall Solar,Tampa Electric Co,Electric Utility,Wimauma,Hillsborough,Florida,33598,solar,61,Solar Photovoltaic
powerplant_solar_2020.2453,2453,Lake Hancock Solar,Tampa Electric Co,Electric Utility,Bartow,Polk,Florida,33547,solar,49.6,Solar Photovoltaic
powerplant_solar_2020.2454,2454,"Cougar Solar, LLC","Cougar Solar, LLC",IPP Non-CHP,Sanford,Lee,North Carolina,27331,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.2455,2455,Carrizozo Solar,SoCore Energy LLC,IPP Non-CHP,Carrizozo,Lincoln,New Mexico,88301,solar,3,Solar Photovoltaic
powerplant_solar_2020.2456,2456,Lithia Solar,Tampa Electric Co,Electric Utility,Lithia,Hillsborough,Florida,33547,solar,74.5,Solar Photovoltaic
powerplant_solar_2020.2457,2457,Payne Creek Solar,Tampa Electric Co,Electric Utility,Bowling Green,Polk,Florida,33834,solar,68.9,Solar Photovoltaic
powerplant_solar_2020.2458,2458,Peace Creek Solar,Tampa Electric Co,Electric Utility,Bartow,Polk,Florida,33830,solar,55.4,Solar Photovoltaic
powerplant_solar_2020.2459,2459,Wimauma Solar,Tampa Electric Co,Electric Utility,Wimauma,Hillsborough,Florida,33598,solar,74.5,Solar Photovoltaic
powerplant_solar_2020.2460,2460,Scandia Community Solar Garden,Scandia CSG LLC,IPP Non-CHP,Scandia,Washington,Minnesota,55073,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.2461,2461,RJC II Community Solar Garden,RJC II CSG LLC,IPP Non-CHP,Owatonna,Steele,Minnesota,55060,solar,1,Solar Photovoltaic
powerplant_solar_2020.2462,2462,Betcher Community Solar Garden,Betcher CSG LLC,IPP Non-CHP,Goodhue,Goodhue,Minnesota,55027,solar,1,Solar Photovoltaic
powerplant_solar_2020.2463,2463,Sherburne Community Solar,AEP Onsite Partners,IPP Non-CHP,Clear Lake,Sherburne,Minnesota,55319,solar,5,Solar Photovoltaic
powerplant_solar_2020.2464,2464,Pinal Central Energy Center,"Pinal Central Energy Center, LLC",IPP Non-CHP,Casa Grande,Pinal,Arizona,85194,solar,30,Batteries; Solar Photovoltaic;
powerplant_solar_2020.2465,2465,Tatanka Wi,HQC Tatanka Wi Solar Power Generation LLC,IPP Non-CHP,Buffalo,Wright,Minnesota,55313,solar,7.1,Solar Photovoltaic
powerplant_solar_2020.2466,2466,Middle Daisy,Onyx Asset Services Group,IPP Non-CHP,Lovington,Lea,New Mexico,88260,solar,5,Solar Photovoltaic
powerplant_solar_2020.2467,2467,USG 1,ZGlobal Inc,IPP Non-CHP,El Centro,Imperial,California,92243,solar,1,Solar Photovoltaic
powerplant_solar_2020.2468,2468,USG 2,ZGlobal Inc,IPP Non-CHP,El Centro,Imperial,California,92243,solar,1,Solar Photovoltaic
powerplant_solar_2020.2469,2469,Johnson 1 Community Solar,Johnson I CSG LLC,IPP Non-CHP,Lindstrom,Chisago,Minnesota,55045,solar,1,Solar Photovoltaic
powerplant_solar_2020.2470,2470,Grimm Community Solar,Grimm CSG LLC,IPP Non-CHP,Buffalo Lake,Renville,Minnesota,55314,solar,1,Solar Photovoltaic
powerplant_solar_2020.2471,2471,Foreman's Hill Community Solar,Foreman's Hill CSG LLC,IPP Non-CHP,Red Wing,Goodhue,Minnesota,55073,solar,5,Solar Photovoltaic
powerplant_solar_2020.2472,2472,IVC Solar,ZGlobal Inc,IPP Non-CHP,Imperial,Imperial,California,92251,solar,3,Solar Photovoltaic
powerplant_solar_2020.2473,2473,Buckleberry Solar,Cypress Creek Renewables,IPP Non-CHP,Grifton,Lenoir,North Carolina,28530,solar,52.1,Solar Photovoltaic
powerplant_solar_2020.2474,2474,Johnson II Community Solar,Johnson II CSG LLC,IPP Non-CHP,North Branch,Chisago,Minnesota,55056,solar,1,Solar Photovoltaic
powerplant_solar_2020.2475,2475,Lamesa II,"Lamesa Solar II, L.L.C.",IPP Non-CHP,Lamesa,Dawson,Texas,79331,solar,50,Solar Photovoltaic
powerplant_solar_2020.2476,2476,Folsom SP and CSP Sacramento,"Ecoplexus, Inc",IPP Non-CHP,Represa,Sacramento,California,95671,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.2477,2477,Otarre Solar Park,"TIG Sun Energy IV, LLC",IPP Non-CHP,Cayce,Lexington,South Carolina,29033,solar,1.6,Solar Photovoltaic
powerplant_solar_2020.2478,2478,PowerFin Kingsbery,"PowerFin ASL 1, LLC",IPP Non-CHP,Austin,Travis,Texas,78721,solar,2.6,Solar Photovoltaic
powerplant_solar_2020.2479,2479,Seabrook Solar,Dominion Energy Inc,IPP Non-CHP,Seabrook,Beaufort,South Carolina,29940,solar,72.5,Solar Photovoltaic
powerplant_solar_2020.2480,2480,Aquila Community Solar,Geronimo Energy,IPP Non-CHP,Glenwood,Pope,Minnesota,56334,solar,1,Solar Photovoltaic
powerplant_solar_2020.2481,2481,Acturus Community Solar,Geronimo Energy,IPP Non-CHP,Kasota,Le Sueur,Minnesota,56050,solar,1,Solar Photovoltaic
powerplant_solar_2020.2482,2482,Auriga Community Solar,Geronimo Energy,IPP Non-CHP,Slayton,Murray,Minnesota,56172,solar,1,Solar Photovoltaic
powerplant_solar_2020.2483,2483,Canopus Community Solar,Geronimo Energy,IPP Non-CHP,Belgrade,Stearns,Minnesota,56132,solar,1,Solar Photovoltaic
powerplant_solar_2020.2484,2484,Sagitta Community Solar,Geronimo Energy,IPP Non-CHP,Clara City,Chippewa,Minnesota,56222,solar,1,Solar Photovoltaic
powerplant_solar_2020.2485,2485,Libra Community Solar,Geronimo Energy,IPP Non-CHP,Glenwood,Pope,Minnesota,56334,solar,1,Solar Photovoltaic
powerplant_solar_2020.2486,2486,Aquarius Community Solar,Geronimo Energy,IPP Non-CHP,Tracy,Lyon,Minnesota,56175,solar,1,Solar Photovoltaic
powerplant_solar_2020.2487,2487,Cassiopeia Community Solar,Geronimo Energy,IPP Non-CHP,Glenwood,Pope,Minnesota,56334,solar,1,Solar Photovoltaic
powerplant_solar_2020.2488,2488,Crux Community Solar,Geronimo Energy,IPP Non-CHP,Kasson,Dodge,Minnesota,55944,solar,1,Solar Photovoltaic
powerplant_solar_2020.2489,2489,Leo Community Solar,Geronimo Energy,IPP Non-CHP,Hadley,Murray,Minnesota,56151,solar,1,Solar Photovoltaic
powerplant_solar_2020.2490,2490,Deneb Community Solar,Geronimo Energy,IPP Non-CHP,Belgrade,Kandiyohi,Minnesota,56312,solar,1,Solar Photovoltaic
powerplant_solar_2020.2491,2491,Kaus Community Solar,Geronimo Energy,IPP Non-CHP,Claremont,Dodge,Minnesota,55924,solar,1,Solar Photovoltaic
powerplant_solar_2020.2492,2492,"IRE Solar I, LLC",Scotch Settlement								,IPP Non-CHP,Gouverneur,St Lawrence,New York,13642,solar,1,Solar Photovoltaic
powerplant_solar_2020.2493,2493,Aerolease,"PCS Energy, LLC 								",Industrial Non-CHP,Van Nuys,Los Angeles,California,91406,solar,1.1,Solar Photovoltaic
powerplant_solar_2020.2494,2494,"CJ Solar I, LLC",Lisbon West,IPP Non-CHP,Lisbon,St Lawrence,New York,13658,solar,2,Solar Photovoltaic
powerplant_solar_2020.2495,2495,"COU Solar I, LLC",Lisbon East,IPP Non-CHP,Lisbon,St Lawrence,New York,13658,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.2496,2496,Onyx - Saratoga Springs Landfill Solar CSG,Onyx Asset Services Group,IPP Non-CHP,Saratoga Springs			,Saratoga,New York,12866,solar,2,Solar Photovoltaic
powerplant_solar_2020.2497,2497,Madison County,AEP Onsite Partners,IPP Non-CHP,Canastota,Madison,New York,13032,solar,1.8,Solar Photovoltaic
powerplant_solar_2020.2498,2498,Onyx - Pembroke Landfill Solar,Onyx Asset Services Group,IPP Non-CHP,Pembroke,Plymouth,Massachusetts,2359,solar,2.4,Solar Photovoltaic
powerplant_solar_2020.2499,2499,Onyx - Brockton Thatcher Landfill Solar CSG,Onyx Asset Services Group,IPP Non-CHP,Brockton,Plymouth,Massachusetts,2302,solar,3.7,Solar Photovoltaic
powerplant_solar_2020.2500,2500,Barrett Farm Solar - Phase I,Onyx Asset Services Group,IPP Non-CHP,Thompson,Windham,Connecticut,6277,solar,2.4,Solar Photovoltaic
powerplant_solar_2020.2501,2501,Richmond Solar Site 2,Indiana Municipal Power Agency,Electric Utility,Richmond,Wayne,Indiana,47374,solar,7.5,Solar Photovoltaic
powerplant_solar_2020.2502,2502,MA Solar Storage 1 Hybrid,"Origis Energy USA, Inc",IPP Non-CHP,Sterling,Worcester,Massachusetts,1564,solar,2.1,Batteries; Solar Photovoltaic;
powerplant_solar_2020.2503,2503,"Solten Plainville 6000, LLC","Solten Plainville 6000, LLC",IPP Non-CHP,Plainville,Norfolk,Massachusetts,2762,solar,4.9,Solar Photovoltaic
powerplant_solar_2020.2504,2504,Randolph,"Solten Randolph 4500, LLC",IPP Non-CHP,Randolph,Norfolk,Massachusetts,2364,solar,3.8,Solar Photovoltaic
powerplant_solar_2020.2505,2505,Haywood Solar,Haywood Solar,Industrial Non-CHP,Brownsville,Haywood,Tennessee,38012,solar,3,Solar Photovoltaic
powerplant_solar_2020.2506,2506,Woods Hill Solar,"Woods Hill Solar, LLC",IPP Non-CHP,Pomfret,Windham,Connecticut,6234,solar,20,Solar Photovoltaic
powerplant_solar_2020.2507,2507,GWCC PV Solar Farm,GWCC PV Solar Farm,IPP Non-CHP,Beltsville,Prince Georges,Maryland,20705,solar,1.6,Solar Photovoltaic
powerplant_solar_2020.2508,2508,Gratis Road Solar Facility,Walton Solar,IPP Non-CHP,Monroe,Walton,Georgia,30656,solar,3,Solar Photovoltaic
powerplant_solar_2020.2509,2509,L'Oreal Solar - Florence,L'Oreal USA Products Inc,IPP Non-CHP,Florence,Boone,Kentucky,41042,solar,0.9,Solar Photovoltaic
powerplant_solar_2020.2510,2510,"Southern Current One, LLC","Southern Current One, LLC",IPP Non-CHP,Fairfax,Allendale,South Carolina,29827,solar,10.2,Solar Photovoltaic
powerplant_solar_2020.2511,2511,Wistaria Ranch Solar,Consolidated Edison Development Inc.,IPP Non-CHP,Calexico,Imperial,California,92231,solar,100,Solar Photovoltaic
powerplant_solar_2020.2512,2512,Rotor Clip,MERIT SI,IPP Non-CHP,Somerset,Somerset,New Jersey,8801,solar,2.7,Solar Photovoltaic
powerplant_solar_2020.2513,2513,Quincy II Solar Garden,AEP Onsite Partners,IPP Non-CHP,Aurora,Arapahoe,Colorado,80127,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.2514,2514,Imboden Solar Garden,AEP Onsite Partners,IPP Non-CHP,Watkins,Adams,Colorado,80137,solar,3,Solar Photovoltaic
powerplant_solar_2020.2515,2515,"East Acres Solar NG, LLC",NuGen Capital Management,IPP Non-CHP,Pittsfield,Berkshire,Massachusetts,1201,solar,5.8,Solar Photovoltaic
powerplant_solar_2020.2516,2516,Covington Solar Farm,Oklahoma Gas & Electric Co,Electric Utility,Covington,Garfield,Oklahoma,73730,solar,10,Solar Photovoltaic
powerplant_solar_2020.2517,2517,Sherburne North Project CSG,"MN Solar Community, LLC",IPP Non-CHP,St. Cloud,Sherburne,Minnesota,56304,solar,5,Solar Photovoltaic
powerplant_solar_2020.2518,2518,Sunshine Gateway Solar Energy Center,Florida Power & Light Co,Electric Utility,Lake City,Columbia,Florida,32055,solar,74.5,Solar Photovoltaic
powerplant_solar_2020.2519,2519,Gore Mountain Solar II,"Gore Mountain Solar II, LLC",IPP Non-CHP,Whitehall,Washington,New York,12887,solar,2,Solar Photovoltaic
powerplant_solar_2020.2520,2520,HGS Solar I,"HGS solar I, LLC",IPP Non-CHP,Whitehall,Washington,New York,12887,solar,2,Solar Photovoltaic
powerplant_solar_2020.2521,2521,Miami Dade Solar Energy Center,Florida Power & Light Co,Electric Utility,Miami,Miami Dade,Florida,33196,solar,74.5,Solar Photovoltaic
powerplant_solar_2020.2522,2522,Pioneer Trail Solar Energy Center,Florida Power & Light Co,Electric Utility,New Smyrna Beach,Volusia,Florida,32168,solar,74.5,Solar Photovoltaic
powerplant_solar_2020.2523,2523,Interstate Solar Energy Center,Florida Power & Light Co,Electric Utility,Ft. Pierce,St Lucie,Florida,34945,solar,74.5,Solar Photovoltaic
powerplant_solar_2020.2524,2524,Syncarpha Hancock I CSG,"Syncarpha Hancock I, LLC",IPP Non-CHP,Hancock,Berkshire,Massachusetts,1201,solar,2,Solar Photovoltaic
powerplant_solar_2020.2525,2525,Syncarpha Hancock II CSG,"Syncarpha Hancock II, LLC",IPP Non-CHP,Hancock,Berkshire,Massachusetts,1201,solar,2,Solar Photovoltaic
powerplant_solar_2020.2526,2526,Syncarpha Hancock III CSG,"Syncarpha Hancock III, LLC",IPP Non-CHP,Pittsfield,Berkshire,Massachusetts,1201,solar,1,Solar Photovoltaic
powerplant_solar_2020.2527,2527,"Syncarpha Still River, LLC CSG","Syncarpha Still River, LLC",IPP Non-CHP,Bolton,Worcester,Massachusetts,1740,solar,2,Solar Photovoltaic
powerplant_solar_2020.2528,2528,North 301 Solar,North 301 Solar								,IPP Non-CHP,Enfield,Halifax,North Carolina,27823,solar,20,Solar Photovoltaic
powerplant_solar_2020.2529,2529,Edenton Solar,Edenton Solar								,IPP Non-CHP,Edenton,Chowan,North Carolina,27932,solar,5,Solar Photovoltaic
powerplant_solar_2020.2530,2530,Camilla Solar Energy Project,Invenergy Services LLC,IPP Non-CHP,Camilla,Mitchell,Georgia,31730,solar,171.4,Solar Photovoltaic
powerplant_solar_2020.2531,2531,"Shaw Creek Solar, LLC",Shaw Creek Solar,IPP Non-CHP,Aiken,Aiken,South Carolina,29801,solar,74.9,Solar Photovoltaic
powerplant_solar_2020.2532,2532,Stage Gulch Solar,"Stage Gulch Solar, LLC",IPP Non-CHP,Petaluma,Sonoma,California,94954,solar,0.8,Solar Photovoltaic
powerplant_solar_2020.2533,2533,Lavio Solar,"Lavio Solar, LLC",IPP Non-CHP,Petaluma,Sonoma,California,94954,solar,1,Solar Photovoltaic
powerplant_solar_2020.2534,2534,Heyer CSG,Heyer CSG LLC,IPP Non-CHP,Morristown,Rice,Minnesota,55052,solar,1,Solar Photovoltaic
powerplant_solar_2020.2535,2535,Gateway Solar,"Constellation Solar MC, LLC",IPP Non-CHP,Berlin,Worcester,Maryland,21811,solar,7.6,Solar Photovoltaic
powerplant_solar_2020.2536,2536,Prairie Sky Solar Farm,Kansas Electric Power Coop Inc,Electric Utility,Andover,Butler,Kansas,67002,solar,1,Solar Photovoltaic
powerplant_solar_2020.2537,2537,Rensselaer Solar Site 2,Indiana Municipal Power Agency,Electric Utility,Rensselaer,Jasper,Indiana,47978,solar,4,Solar Photovoltaic
powerplant_solar_2020.2538,2538,DG AMP Solar Smyrna,"DG AMP Solar, LLC",IPP Non-CHP,Smyrna,Kent,Delaware,19977,solar,1.2,Solar Photovoltaic
powerplant_solar_2020.2539,2539,City of Rochester Solar,AES Distributed Energy,IPP Non-CHP,Rochester,Monroe,New York,14606,solar,1.8,Solar Photovoltaic
powerplant_solar_2020.2540,2540,DG AMP Solar Piqua Staunton,"DG AMP Solar, LLC",IPP Non-CHP,Piqua,Miami,Ohio,45356,solar,1.8,Solar Photovoltaic
powerplant_solar_2020.2541,2541,Hamilton Solar Power Plant,"Duke Energy Florida, LLC",Electric Utility,Jasper,Hamilton,Florida,32052,solar,74.9,Solar Photovoltaic
powerplant_solar_2020.2542,2542,"EGP Stillwater Solar PV II, LLC","EGP Stillwater Solar PV II, LLC",IPP Non-CHP,Fallon,Churchill,Nevada,89406,solar,20,Solar Photovoltaic
powerplant_solar_2020.2543,2543,Chisum,Cypress Creek Renewables,IPP Non-CHP,Blossom,Lamar,Texas,75416,solar,10,Solar Photovoltaic
powerplant_solar_2020.2544,2544,Titan Solar,"Titan Solar, LLC",IPP Non-CHP,Deer Trail,Arapahoe,Colorado,80105,solar,50,Solar Photovoltaic
powerplant_solar_2020.2545,2545,"Ranchland Solar, LLC","Ranchland Solar, LLC",IPP Non-CHP,Moyock,Currituck,North Carolina,27958,solar,60,Solar Photovoltaic
powerplant_solar_2020.2546,2546,Kearsarge Concord II,Kearsarge Concord II LLC,IPP Non-CHP,Concord,Middlesex,Massachusetts,1742,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.2547,2547,Kearsarge Granby,Kearsarge Granby LLC,IPP Non-CHP,Granby,Hampshire,Massachusetts,1033,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.2548,2548,IKEA Oak Creek Rooftop PV System,IKEA Property Inc,Commercial Non-CHP,Oak Creek,Milwaukee,Wisconsin,53154,solar,1.2,Solar Photovoltaic
powerplant_solar_2020.2549,2549,Big Lake Project CSG,"DG Minnesota CSG, LLC",IPP Non-CHP,Big Lake,Sherburne,Minnesota,55309,solar,5,Solar Photovoltaic
powerplant_solar_2020.2550,2550,DG AMP Solar Brewster,"DG AMP Solar, LLC",IPP Non-CHP,Brewster,Stark,Ohio,44613,solar,1.9,Solar Photovoltaic
powerplant_solar_2020.2551,2551,IKEA Conshohocken Rooftop PV System,IKEA Property Inc,Commercial Non-CHP,Conshohocken,Montgomery,Pennsylvania,19428,solar,1,Solar Photovoltaic
powerplant_solar_2020.2552,2552,IKEA New Haven Rooftop PV &  Fuel Cell,IKEA Property Inc,Commercial Non-CHP,New Haven,New Haven,Connecticut,6511,solar,1.1,Other Natural Gas; Solar Photovoltaic;
powerplant_solar_2020.2553,2553,IKEA Jacksonville Rooftop PV System,IKEA Property Inc,Commercial Non-CHP,Jacksonville,Duval,Florida,32256,solar,1.4,Solar Photovoltaic
powerplant_solar_2020.2554,2554,Target Shafter,"Good Fellow Solar 1 PH1, LLC",IPP Non-CHP,San Bernardino,San Bernardino,California,92408,solar,3,Solar Photovoltaic
powerplant_solar_2020.2555,2555,Dignity - Siena Campus,Dignity - Siena Campus,IPP Non-CHP,Henderson,Clark,Nevada,89052,solar,1.4,Solar Photovoltaic
powerplant_solar_2020.2556,2556,O'Fallon Renewable Energy Center,Ameren Missouri,IPP Non-CHP,O'Fallon,St Charles,Missouri,63366,solar,4.5,Solar Photovoltaic
powerplant_solar_2020.2557,2557,Dayton Cutoff Solar,"SP Solar 7, LLC",IPP Non-CHP,McMinnville,Yamhill,Oregon,97128,solar,2.2,Solar Photovoltaic
powerplant_solar_2020.2558,2558,Valley Creek Solar,"SP Solar 8, LLC",IPP Non-CHP,Salem,Polk,Oregon,97304,solar,2.2,Solar Photovoltaic
powerplant_solar_2020.2559,2559,Silverton Solar,"Silverton Solar, LLC",IPP Non-CHP,Silverton,Marion,Oregon,97381,solar,2.2,Solar Photovoltaic
powerplant_solar_2020.2560,2560,Sheep Solar,"Sheep Solar, LLC",IPP Non-CHP,Turner,Marion,Oregon,97392,solar,2.2,Solar Photovoltaic
powerplant_solar_2020.2561,2561,Colton Solar,"SP Solar 6, LLC",IPP Non-CHP,Molalla,Clackamas,Oregon,97038,solar,2.2,Solar Photovoltaic
powerplant_solar_2020.2562,2562,Interstate Solar,"SP Solar 1, LLC",IPP Non-CHP,Gervais,Marion,Oregon,97026,solar,2.2,Solar Photovoltaic
powerplant_solar_2020.2563,2563,Freedom Solar,"Freedom Solar, LLC",IPP Non-CHP,Nichols,Dillon,South Carolina,97392,solar,5,Solar Photovoltaic
powerplant_solar_2020.2564,2564,Soboba Community Solar Project,Soboba Band of Luiseno Indians,Electric Utility,San Jacinto,Riverside,California,92583,solar,0.9,Solar Photovoltaic
powerplant_solar_2020.2565,2565,Grand Ronde Solar,"NorWest Energy 14, LLC",IPP Non-CHP,Grand Ronde,Polk,Oregon,97347,solar,2.2,Solar Photovoltaic
powerplant_solar_2020.2566,2566,FECC Solar Benton,"Today's Power, Inc.",IPP Non-CHP,Benton,Saline,Arkansas,72019,solar,1,Solar Photovoltaic
powerplant_solar_2020.2567,2567,"Hope Farm Solar, LLC","Hope Farm Solar, LLC",IPP Non-CHP,Cranston,Providence,Rhode Island,2831,solar,10,Solar Photovoltaic
powerplant_solar_2020.2568,2568,"Sun Farm VI, LLC",Greenbacker Renewable Energy Corporation,IPP Non-CHP,Hertford,Perquimans,North Carolina,27944,solar,4.8,Solar Photovoltaic
powerplant_solar_2020.2569,2569,SeaWorld Aquatica,Onyx Asset Services Group,IPP Non-CHP,Chula Vista,San Diego,California,91911,solar,1,Solar Photovoltaic
powerplant_solar_2020.2570,2570,Brush Solar Center,Enerparc Inc.,IPP Non-CHP,Unity,Baker,Oregon,97884,solar,2.8,Solar Photovoltaic
powerplant_solar_2020.2571,2571,Broadalbin,Onyx Asset Services Group,IPP Non-CHP,Broadalbin,Fulton,New York,12025,solar,2,Solar Photovoltaic
powerplant_solar_2020.2572,2572,Danville,,IPP Non-CHP,Danville,Pittsylvania,Virginia,24586,solar,6,Solar Photovoltaic
powerplant_solar_2020.2573,2573,Baker City Solar,Enerparc Inc.,IPP Non-CHP,Baker City,Baker,Oregon,97814,solar,15,Solar Photovoltaic
powerplant_solar_2020.2574,2574,Dignity - San Martin,Dignity - San Martin,IPP Non-CHP,Las Vegas,Clark,Nevada,89113,solar,1.7,Solar Photovoltaic
powerplant_solar_2020.2575,2575,Duanesburg,Onyx Asset Services Group,IPP Non-CHP,Duanesburg,Montgomery,New York,10253,solar,2,Solar Photovoltaic
powerplant_solar_2020.2576,2576,"Dix Solar, L.L.C","Dix Solar, L.L.C",IPP Non-CHP,Browns Mills,Burlington,New Jersey,8015,solar,13,Solar Photovoltaic
powerplant_solar_2020.2577,2577,Bovine,Cypress Creek Renewables,IPP Non-CHP,Wallis,Austin,Texas,76524,solar,10,Solar Photovoltaic
powerplant_solar_2020.2578,2578,Bronson,Cypress Creek Renewables,IPP Non-CHP,Beasley,Fort Bend,Texas,77417,solar,10,Solar Photovoltaic
powerplant_solar_2020.2579,2579,Scenic Hill Solar III,Scenic Hill Solar III LLC,IPP Non-CHP,Clarksville,Johnson,Arkansas,72830,solar,5,Solar Photovoltaic
powerplant_solar_2020.2580,2580,"Montevideo Solar LLC, CSG",Montevideo Solar LLC,IPP Non-CHP,Montevideo,Yellow Medicine,Minnesota,56265,solar,5,Solar Photovoltaic
powerplant_solar_2020.2581,2581,Sterling Solar (TX),Cypress Creek Renewables,IPP Non-CHP,Greenville,Hunt,Texas,75401,solar,10,Solar Photovoltaic
powerplant_solar_2020.2582,2582,Lampwick,Cypress Creek Renewables,IPP Non-CHP,Hext,Menard,Texas,76848,solar,7.5,Solar Photovoltaic
powerplant_solar_2020.2583,2583,Yellow Jacket,Cypress Creek Renewables,IPP Non-CHP,Meridian,Bosque,Texas,76665,solar,5,Solar Photovoltaic
powerplant_solar_2020.2584,2584,Eddy II,Cypress Creek Renewables,IPP Non-CHP,Eddy,McLennan,Texas,76524,solar,10,Solar Photovoltaic
powerplant_solar_2020.2585,2585,Cascade Solar (TX),Cypress Creek Renewables,IPP Non-CHP,Wharton,Wharton,Texas,77488,solar,10,Solar Photovoltaic
powerplant_solar_2020.2586,2586,"Hanover Solar, LLC",Radian Generation,IPP Non-CHP,Maysville,Jones,North Carolina,28555,solar,5,Solar Photovoltaic
powerplant_solar_2020.2587,2587,John A Logan College Solar,StraightUp Solar,IPP Non-CHP,Carterville,Williamson,Illinois,62918,solar,1.6,Solar Photovoltaic
powerplant_solar_2020.2588,2588,Bartow Solar Energy LLC,"ReNew Petra Integrators, LLC",IPP Non-CHP,Bartow,Polk,Florida,33830,solar,7.3,Solar Photovoltaic
powerplant_solar_2020.2589,2589,Morning View,Cypress Creek Renewables,IPP Non-CHP,Seagrove,Randolph,North Carolina,27341,solar,2,Solar Photovoltaic
powerplant_solar_2020.2590,2590,Copperfield,Cypress Creek Renewables,IPP Non-CHP,Troy,Montgomery,North Carolina,27306,solar,2,Solar Photovoltaic
powerplant_solar_2020.2591,2591,Hopewell Friends,Cypress Creek Renewables,IPP Non-CHP,Asheboro,Randolph,North Carolina,27205,solar,1.3,Solar Photovoltaic
powerplant_solar_2020.2592,2592,Kearney NPPD Solar Project,SoCore Energy LLC,IPP Non-CHP,Kearney,Buffalo,Nebraska,68847,solar,5.8,Solar Photovoltaic
powerplant_solar_2020.2593,2593,Staunton,Cypress Creek Renewables,IPP Non-CHP,Brazil,Clay,Indiana,47834,solar,4,Solar Photovoltaic
powerplant_solar_2020.2594,2594,Bar D,Cypress Creek Renewables,IPP Non-CHP,Meeker,Rio Blanco,Colorado,81641,solar,4,Solar Photovoltaic
powerplant_solar_2020.2595,2595,Fort Bliss (DEA EPIC),Ameresco Federal Solutions,IPP Non-CHP,El Paso,El Paso,Texas,79918,solar,2,Solar Photovoltaic
powerplant_solar_2020.2596,2596,Johnstown,Onyx Asset Services Group,IPP Non-CHP,Johnstown,Fulton,New York,10295,solar,2,Solar Photovoltaic
powerplant_solar_2020.2597,2597,BNB Camden Solar,BNB Camden Solar LLC,IPP Non-CHP,Camden,Camden,New Jersey,8103,solar,3.5,Solar Photovoltaic
powerplant_solar_2020.2598,2598,National Raisin,National Raisin,Industrial Non-CHP,Fowler,Fresno,California,93625,solar,2.5,Solar Photovoltaic
powerplant_solar_2020.2599,2599,Toyota HQ Plan,"PGC Plano I, LLC",IPP Non-CHP,Plano,Collin,Texas,75024,solar,5.9,Solar Photovoltaic
powerplant_solar_2020.2600,2600,Solean Solar Project,BQ Energy LLC,IPP Non-CHP,Olean,Cattaraugus,New York,94047,solar,4,Solar Photovoltaic
powerplant_solar_2020.2601,2601,Lincoln Ave Solar Project,"Agilitas Energy, LLC",IPP Non-CHP,Holbrook,Suffolk,New York,11741,solar,2,Solar Photovoltaic
powerplant_solar_2020.2602,2602,Blydenburgh Solar Project,"Agilitas Energy, LLC",IPP Non-CHP,Haupaugge,Suffolk,New York,11741,solar,1.5,Solar Photovoltaic
powerplant_solar_2020.2603,2603,Redstone Arsenal Hybrid,"Redstone Solar I, LLC",IPP Non-CHP,Huntsville,Madison,Alabama,35808,solar,8.2,Batteries; Solar Photovoltaic;
powerplant_solar_2020.2604,2604,Holtsville Solar Project,"Agilitas Energy, LLC",IPP Non-CHP,Holtsville,Suffolk,New York,11742,solar,1.2,Solar Photovoltaic
powerplant_solar_2020.2605,2605,Sharon Springs,Onyx Asset Services Group,IPP Non-CHP,Sharon Springs,Schoharie,New York,13459,solar,2,Solar Photovoltaic
