FID,ogc_fid,plant_name,utility_na,sector_nam,city,county,statename,zip,primsource,total_mw,tech_desc
powerplant_wind_2020.78,78,Foote Creek I,PacifiCorp,Electric Utility,McFadden,Carbon,Wyoming,82084,wind,41.4,Onshore Wind Turbine
powerplant_wind_2020.1,1,Lamar Plant,City of Lamar - (CO),Electric Utility,Lamar,Prowers,Colorado,81052,wind,7.5,Petroleum Liquids; Onshore Wind Turbine;
powerplant_wind_2020.2,2,Medicine Bow,SRIV Partnership LLC,IPP Non-CHP,Medicine Bow,Carbon,Wyoming,82329,wind,6.2,Onshore Wind Turbine
powerplant_wind_2020.3,3,Searsburg Wind Turbine,Green Mountain Power Corp,Electric Utility,Searsburg,Bennington,Vermont,5363,wind,5.2,Onshore Wind Turbine
powerplant_wind_2020.4,4,Princeton Wind Farm,Town of Princeton - (MA),Electric Utility,Princeton,Worcester,Massachusetts,1541,wind,3,Onshore Wind Turbine
powerplant_wind_2020.5,5,Solano Wind,Sacramento Municipal Util Dist,Electric Utility,Rio Vista,Solano,California,94512,wind,228.1,Onshore Wind Turbine
powerplant_wind_2020.6,6,Springview,Bluestem LLC,IPP Non-CHP,Springview,Keya Paha,Nebraska,68778,wind,3,Onshore Wind Turbine
powerplant_wind_2020.7,7,Moorhead Wind Turbine,City of Moorhead - (MN),Electric Utility,Moorhead,Clay,Minnesota,56560,wind,1.4,Onshore Wind Turbine
powerplant_wind_2020.8,8,Wind Turbine,Madison Gas & Electric Co,Electric Utility,Casco,Kewaunee,Wisconsin,54205,wind,0.8,Onshore Wind Turbine
powerplant_wind_2020.9,9,Buffalo Mountain,Tennessee Valley Authority,Electric Utility,Oliver Springs,Anderson,Tennessee,37840,wind,2.1,Onshore Wind Turbine
powerplant_wind_2020.10,10,Nine Canyon,Energy Northwest,Electric Utility,Kennewick,Benton,Washington,99336,wind,95,Onshore Wind Turbine
powerplant_wind_2020.11,11,Salt Valley Wind Plant,Lincoln Electric System,Electric Utility,Lincoln,Lancaster,Nebraska,68517,wind,1.4,Onshore Wind Turbine
powerplant_wind_2020.12,12,Iowa Distributed Wind Generation Project,City of Algona - (IA),Electric Utility,Algona,Kossuth,Iowa,50511,wind,2.3,Onshore Wind Turbine
powerplant_wind_2020.13,13,Chamberlain Wind Project,Basin Electric Power Coop,Electric Utility,Chamberlain,Brule,South Dakota,57325,wind,2.6,Onshore Wind Turbine
powerplant_wind_2020.14,14,Dinosaur Point,International Turbine Res Inc,IPP Non-CHP,Los Banos,Merced,California,93635,wind,17,Onshore Wind Turbine
powerplant_wind_2020.15,15,Tehachapi Wind Resource I,CalWind Resources Inc,IPP Non-CHP,Tehachapi,Kern,California,93581,wind,8.7,Onshore Wind Turbine
powerplant_wind_2020.16,16,Cameron Ridge LLC,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,59.6,Onshore Wind Turbine
powerplant_wind_2020.17,17,Ridgetop Energy LLC,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,29,Onshore Wind Turbine
powerplant_wind_2020.18,18,Karen Avenue Wind Farm,San Gorgonio Farms Inc,IPP Non-CHP,North Palm Springs,Riverside,California,92258,wind,11.7,Onshore Wind Turbine
powerplant_wind_2020.19,19,Wintec Energy Ltd,Wintec Energy Ltd,IPP Non-CHP,Palm Springs,Riverside,California,92258,wind,5.9,Onshore Wind Turbine
powerplant_wind_2020.20,20,San Gorgonio Farms Wind Farm,San Gorgonio Farms Inc,IPP Non-CHP,Whitewater,Riverside,California,92282,wind,31,Onshore Wind Turbine
powerplant_wind_2020.21,21,Victory Garden (Tehachapi),Wind Stream Operations LLC,IPP Non-CHP,Tehachapi,Kern,California,93561,wind,18.8,Onshore Wind Turbine
powerplant_wind_2020.22,22,Mesa Wind Power Corp,Brookfield Renewable Trading and Marketing LP,IPP Non-CHP,North Palm Springs,Riverside,California,92258,wind,29.9,Onshore Wind Turbine
powerplant_wind_2020.23,23,Sky River LLC,Sky River LLC,IPP Non-CHP,Tehachapi,Kern,California,93561,wind,76.9,Onshore Wind Turbine
powerplant_wind_2020.24,24,GPS Cabazon Wind LLC,GlidePath Power Operations LLC,IPP Non-CHP,North Palm Springs,Riverside,California,92230,wind,38.9,Onshore Wind Turbine
powerplant_wind_2020.25,25,Edom Hills Project 1 LLC,"Red Marlin Wind Ventures, LLC",IPP Non-CHP,Cathedral City,Riverside,California,92235,wind,20,Onshore Wind Turbine
powerplant_wind_2020.26,26,San Gorgonio Westwinds II LLC,Terra-Gen Operating Co-Wind,IPP Non-CHP,North Palm Springs,Riverside,California,92258,wind,43.4,Onshore Wind Turbine
powerplant_wind_2020.27,27,Oak Creek Energy Systems I,Oak Creek Energy System Inc II,IPP Non-CHP,Mojave,Kern,California,93501,wind,34.5,Onshore Wind Turbine
powerplant_wind_2020.28,28,East Winds Project,Terra-Gen Operating Co-Wind,IPP Non-CHP,Palm Springs,Riverside,California,92262,wind,3,Onshore Wind Turbine
powerplant_wind_2020.29,29,Mojave 16,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,48,Onshore Wind Turbine
powerplant_wind_2020.30,30,Mojave 18,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,40.5,Onshore Wind Turbine
powerplant_wind_2020.31,31,Mojave 4,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,24.3,Onshore Wind Turbine
powerplant_wind_2020.32,32,Mojave 3,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,22.7,Onshore Wind Turbine
powerplant_wind_2020.33,33,Mojave 5,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,20,Onshore Wind Turbine
powerplant_wind_2020.34,34,85 A,"Tehachapi Wind Wall, LLC",IPP Non-CHP,Tehachapi,Kern,California,93561,wind,14.1,Onshore Wind Turbine
powerplant_wind_2020.35,35,85 B,"Tehachapi Wind Wall, LLC",IPP Non-CHP,Tehachapi,Kern,California,93561,wind,21.2,Onshore Wind Turbine
powerplant_wind_2020.36,36,Helzel & Schwarzhoff 88 Wind Farm,"Terra-Gen 251 Wind, LLC",IPP Non-CHP,Tehachapi,Kern,California,93561,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.37,37,Coram Energy LLC (ECT),Brookfield Renewable Trading and Marketing LP,IPP Non-CHP,Tehachapi,Kern,California,93501,wind,7.5,Onshore Wind Turbine
powerplant_wind_2020.38,38,Coram Energy LLC,Brookfield Renewable Trading and Marketing LP,IPP Non-CHP,Tehachapi,Kern,California,93501,wind,3,Onshore Wind Turbine
powerplant_wind_2020.39,39,CTV Power Purchase Contract Trust,Brookfield Renewable Trading and Marketing LP,IPP Non-CHP,Tehachapi,Kern,California,93501,wind,4.6,Onshore Wind Turbine
powerplant_wind_2020.40,40,EDF Renewable Windfarm V Inc,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Birds Landing,Solano,California,94512,wind,15.5,Onshore Wind Turbine
powerplant_wind_2020.41,41,San Gorgonio Windplant WPP1993,"FPL Energy Operating Services, Inc.",IPP Non-CHP,North Palm Springs,Riverside,California,92258,wind,49.5,Onshore Wind Turbine
powerplant_wind_2020.42,42,TPC Windfarms LLC,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,28.7,Onshore Wind Turbine
powerplant_wind_2020.43,43,Swanmill Windfarm I,Mark Technologies Corp,IPP Non-CHP,North Palm Springs,Riverside,California,92264,wind,18.7,Onshore Wind Turbine
powerplant_wind_2020.44,44,Difwind Farms Ltd VI,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,25.3,Onshore Wind Turbine
powerplant_wind_2020.45,45,Coram Tehachapi,Brookfield Renewable Trading and Marketing LP,IPP Non-CHP,Tehachapi,Kern,California,93501,wind,6.5,Onshore Wind Turbine
powerplant_wind_2020.46,46,Storm Lake 1,Allete Clean Energy,IPP Non-CHP,Alta,Buena Vista,Iowa,51002,wind,109.4,Onshore Wind Turbine
powerplant_wind_2020.47,47,Tehachapi Wind Resource II,CalWind Resources Inc,IPP Non-CHP,Tehachapi,Kern,California,93561,wind,21.9,Onshore Wind Turbine
powerplant_wind_2020.48,48,Ridgetop,Terra-Gen Operating Co-Wind,IPP Non-CHP,Mojave,Kern,California,93501,wind,46.9,Onshore Wind Turbine
powerplant_wind_2020.49,49,Big Spring Wind Power Facility,Terra-Gen Operating Co-Wind,IPP Non-CHP,Big Spring,Howard,Texas,79720,wind,34.3,Onshore Wind Turbine
powerplant_wind_2020.50,50,Vansycle,ESI Vansycle Partners LP,IPP Non-CHP,Touchet,Umatilla,Oregon,97835,wind,25,Onshore Wind Turbine
powerplant_wind_2020.51,51,Ponnequin Phase 1,"Ponnequin Acquisitions, LLC",IPP Non-CHP,"Close to Cheyenne, WY",Weld,Colorado,82001,wind,5.2,Onshore Wind Turbine
powerplant_wind_2020.52,52,Lake Benton I,Allete Clean Energy,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,56149,wind,104.5,Onshore Wind Turbine
powerplant_wind_2020.53,53,Lake Benton II,Northern States Power Co - Minnesota,IPP Non-CHP,Ruthton,Pipestone,Minnesota,56170,wind,103.5,Onshore Wind Turbine
powerplant_wind_2020.54,54,Storm Lake II,Allete Clean Energy,IPP Non-CHP,Alta,Buena Vista,Iowa,51002,wind,76.5,Onshore Wind Turbine
powerplant_wind_2020.55,55,Woodstock Windfarm,Consolidated Edison Development Inc.,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,wind,9.2,Onshore Wind Turbine
powerplant_wind_2020.56,56,Lakota Ridge LLC,Energy Operations Group LLC (MN),IPP Non-CHP,Hendricks,Lincoln,Minnesota,56142,wind,11.2,Onshore Wind Turbine
powerplant_wind_2020.57,57,Shaokatan Hills LLC,Energy Operations Group LLC (MN),IPP Non-CHP,Hendricks,Lincoln,Minnesota,56142,wind,11.8,Onshore Wind Turbine
powerplant_wind_2020.58,58,Wethersfield Wind Farm,CHI Energy Inc,IPP Non-CHP,Gainesville,Wyoming,New York,14066,wind,6.6,Onshore Wind Turbine
powerplant_wind_2020.59,59,Green Power I,FPL Energy Green Power,IPP Non-CHP,North Palm Springs,Riverside,California,92258,wind,16.5,Onshore Wind Turbine
powerplant_wind_2020.60,60,FPL Energy Vansycle LLC (WA),FPL Energy Vansycle LLC,IPP Non-CHP,Touchet,Walla Walla,Washington,99360,wind,176.9,Onshore Wind Turbine
powerplant_wind_2020.61,61,Tsar Nicholas LLC,CHI Operations Inc,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.62,62,Sun River LLC,CHI Operations Inc,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.63,63,Julia Hills LLC,CHI Operations Inc,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.64,64,Jessica Mills LLC,CHI Operations Inc,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.65,65,Jack River LLC,CHI Operations Inc,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.66,66,Autumn Hills LLC,CHI Operations Inc,IPP Non-CHP,Hendricks,Lincoln,Minnesota,56136,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.67,67,Winters Spawn LLC,CHI Operations Inc,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.68,68,Twin Lake Hills LLC,CHI Operations Inc,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.69,69,Spartan Hills LLC,CHI Operations Inc,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.70,70,Soliloquoy Ridge LLC,CHI Operations Inc,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.71,71,Ruthton Ridge LLC,CHI Operations Inc,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.72,72,Hope Creek LLC,CHI Operations Inc,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.73,73,Hadley Ridge LLC,CHI Operations Inc,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.74,74,Florence Hills LLC,CHI Operations Inc,IPP Non-CHP,Lake Benton,Lincoln,Minnesota,55149,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.75,75,Agassiz Beach LLC,CHI Operations Inc,IPP Non-CHP,Averill,Clay,Minnesota,56536,wind,1.9,Onshore Wind Turbine
powerplant_wind_2020.76,76,Llano Estacado Wind Ranch,Llano Estacado Wind Ranch,IPP Non-CHP,White Deer,Carson,Texas,79097,wind,80,Onshore Wind Turbine
powerplant_wind_2020.77,77,King Mountain Wind Ranch 1,FPL Energy Upton Wind LP,IPP Non-CHP,McCamey,Upton,Texas,79752,wind,278,Onshore Wind Turbine
powerplant_wind_2020.79,79,Foote Creek II,Terra-Gen Operating Co-Wind,IPP Non-CHP,Rock River,Albany,Wyoming,82083,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.80,80,Foote Creek III,Terra-Gen Operating Co-Wind,IPP Non-CHP,Rock River,Albany,Wyoming,82083,wind,24.8,Onshore Wind Turbine
powerplant_wind_2020.81,81,Foote Creek IV,Terra-Gen Operating Co-Wind,IPP Non-CHP,Rock River,Carbon,Wyoming,82083,wind,16.8,Onshore Wind Turbine
powerplant_wind_2020.82,82,Mountain View I&2,AES Wind Generation Inc,IPP Non-CHP,North Palm Springs,Riverside,California,92258,wind,66.6,Onshore Wind Turbine
powerplant_wind_2020.83,83,Gray County Wind Energy,Gray County Wind Energy LLC,IPP Non-CHP,Montezuma,Gray,Kansas,67867,wind,112,Onshore Wind Turbine
powerplant_wind_2020.84,84,Condon Windpower LLC,Allete Clean Energy,IPP Non-CHP,Condon,Gilliam,Oregon,97823,wind,49.8,Onshore Wind Turbine
powerplant_wind_2020.85,85,Rock River I LLC,Shell Wind Energy Inc.,IPP Non-CHP,Rock River,Carbon,Wyoming,82083,wind,50,Onshore Wind Turbine
powerplant_wind_2020.86,86,Ridge Crest Wind Partners,EDF Renewable Services Inc,IPP Non-CHP,Peetz,Logan,Colorado,80747,wind,29.7,Onshore Wind Turbine
powerplant_wind_2020.87,87,Montfort Wind Energy Center,Wisconsin Electric Power Co,Electric Utility,Montfort,Iowa,Wisconsin,53569,wind,2.6,Onshore Wind Turbine
powerplant_wind_2020.88,88,NWP Indian Mesa Wind Farm,NWP Indian Mesa Wind Farm LP,IPP Non-CHP,Iraan,Pecos,Texas,79744,wind,82.5,Onshore Wind Turbine
powerplant_wind_2020.89,89,Madison Windpower LLC,Madison Windpower LLC,IPP Non-CHP,Madison,Madison,New York,13402,wind,11.5,Onshore Wind Turbine
powerplant_wind_2020.90,90,Noble Ridge LLC,RENEW Energy Inc,IPP Non-CHP,Wilmont,Nobles,Minnesota,56155,wind,1.5,Onshore Wind Turbine
powerplant_wind_2020.91,91,Fenner Wind,CHI Energy Inc,IPP Non-CHP,Cazenovia,Madison,New York,13035,wind,30,Onshore Wind Turbine
powerplant_wind_2020.92,92,Woodward Mountain II,Pecos Wind II LP,IPP Non-CHP,Girvin,Pecos,Texas,79740,wind,78,Onshore Wind Turbine
powerplant_wind_2020.93,93,Woodward Mountain I,Pecos Wind I LP,IPP Non-CHP,Girvin,Pecos,Texas,79740,wind,82,Onshore Wind Turbine
powerplant_wind_2020.94,94,Somerset Windpower LLC,GlidePath Power Operations LLC,IPP Non-CHP,Ohiopyle,Somerset,Pennsylvania,15501,wind,9,Onshore Wind Turbine
powerplant_wind_2020.95,95,Northern Iowa Windfarm,Black Hills Electric Generation LLC,IPP Non-CHP,Joice,Worth,Iowa,50446,wind,80,Onshore Wind Turbine
powerplant_wind_2020.96,96,Mill Run Windpower LLC,GlidePath Power Operations LLC,IPP Non-CHP,Rockwood,Somerset,Pennsylvania,15557,wind,15,Onshore Wind Turbine
powerplant_wind_2020.97,97,Kas Brothers Windfarm,Kas Brothers Windfarm LLC,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56164,wind,1.5,Onshore Wind Turbine
powerplant_wind_2020.98,98,Hawkeye Power Partners LLC,Hawkeye Power Partners LLC,IPP Non-CHP,Garner,Cerro Gordo,Iowa,50438,wind,42,Onshore Wind Turbine
powerplant_wind_2020.99,99,Klondike Wind Power,Avangrid Renewables LLC,IPP Non-CHP,Wasco,Sherman,Oregon,97065,wind,24,Onshore Wind Turbine
powerplant_wind_2020.100,100,Bay Windpower I,Bay Windpower LLC,IPP Non-CHP,Mackinaw City,Cheboygan,Michigan,49701,wind,1.8,Onshore Wind Turbine
powerplant_wind_2020.101,101,Trent Wind Farm LP,Trent Wind Farm LP,IPP Non-CHP,Trent,Nolan,Texas,79561,wind,152,Onshore Wind Turbine
powerplant_wind_2020.102,102,Champepaden Wind Power,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Chandler,Murray,Minnesota,56122,wind,2,Onshore Wind Turbine
powerplant_wind_2020.103,103,Moulton Wind Power,"EDF Renewable Asset Holdings, Inc.",IPP Non-CHP,Chandler,Murray,Minnesota,56123,wind,2,Onshore Wind Turbine
powerplant_wind_2020.104,104,Mountaineer Wind Energy Center,GlidePath Power Operations LLC,IPP Non-CHP,Thomas,Tucker,West Virginia,26292,wind,66,Onshore Wind Turbine
powerplant_wind_2020.105,105,FPL Energy Vansycle LLC (OR),FPL Energy Vansycle LLC,IPP Non-CHP,Touchet,Umatilla,Oregon,97835,wind,122.8,Onshore Wind Turbine
powerplant_wind_2020.106,106,Desert Sky,Desert Sky Wind Farm LP,IPP Non-CHP,Iraan,Pecos,Texas,79744,wind,167.7,Onshore Wind Turbine
powerplant_wind_2020.107,107,Minot Wind Project,Basin Electric Power Coop,Electric Utility,Minot,Ward,North Dakota,58701,wind,7.1,Onshore Wind Turbine
powerplant_wind_2020.108,108,Waymart Wind,GlidePath Power Operations LLC,IPP Non-CHP,Forest City,Wayne,Pennsylvania,18472,wind,64.5,Onshore Wind Turbine
powerplant_wind_2020.109,109,Minwind,"Community Renewables, LLC",IPP Non-CHP,Luverne,Rock,Minnesota,56156,wind,3.8,Onshore Wind Turbine
powerplant_wind_2020.110,110,Hancock County Wind Energy Center,"FPL Energy Hancock County Wind, LLC",IPP Non-CHP,Garner,Hancock,Iowa,50438,wind,98,Onshore Wind Turbine
powerplant_wind_2020.111,111,Cabazon Wind Partners,Shell Wind Energy Inc.,IPP Non-CHP,Cabazon,Riverside,California,56011,wind,41,Onshore Wind Turbine
powerplant_wind_2020.112,112,Whitewater Hill Wind Partners,Shell Wind Energy Inc.,IPP Non-CHP,North Palm Springs,Riverside,California,92258,wind,61.5,Onshore Wind Turbine
powerplant_wind_2020.113,113,"Meyersdale Windpower, LLC",GlidePath Power Operations LLC,IPP Non-CHP,Meyersdale,Somerset,Pennsylvania,15552,wind,30,Onshore Wind Turbine
powerplant_wind_2020.114,114,G McNeilus Wind Farm Dodge Center,Garwin McNeilus,IPP Non-CHP,Dodge Center,Dodge,Minnesota,55927,wind,43,Onshore Wind Turbine
powerplant_wind_2020.115,115,High Winds LLC,"FPLE High Winds, LLC",IPP Non-CHP,Birds Landing,Solano,California,94512,wind,162,Onshore Wind Turbine
powerplant_wind_2020.116,116,Blue Canyon Windpower,Blue Canyon Windpower LLC,IPP Non-CHP,Carnegie,Comanche,Oklahoma,73015,wind,74.3,Onshore Wind Turbine
powerplant_wind_2020.117,117,South Dakota Wind Energy Cente,FPL Energy South Dakota Wind LLC,IPP Non-CHP,Highmore,Hyde,South Dakota,57345,wind,40.5,Onshore Wind Turbine
powerplant_wind_2020.118,118,TransAlta Wyoming Wind,NextEra Energy Operating Services LLC,IPP Non-CHP,Evanston,Uinta,Wyoming,82930,wind,142.2,Onshore Wind Turbine
powerplant_wind_2020.119,119,Oklahoma Wind Energy Center,FPL Energy Oklahoma Wind LLC,IPP Non-CHP,Woodward,Woodward,Oklahoma,73801,wind,102,Onshore Wind Turbine
powerplant_wind_2020.120,120,New Mexico Wind Energy Center,FPL Energy New Mexico Wind LLC,IPP Non-CHP,House,Quay,New Mexico,88121,wind,204,Onshore Wind Turbine
powerplant_wind_2020.121,121,FPL Energy North Dakota Wind I/II,FPL Energy North Dakota Wind LLC,IPP Non-CHP,Edgeley,LaMoure,North Dakota,58433,wind,61.5,Onshore Wind Turbine
powerplant_wind_2020.122,122,Kimball Wind,"Kimball Wind, LLC",IPP Non-CHP,Kimball,Kimball,Nebraska,69145,wind,30,Onshore Wind Turbine
powerplant_wind_2020.123,123,Brazos Wind Farm,Shell Wind Energy Inc.,IPP Non-CHP,Fluvanna,Scurry,Texas,79517,wind,160,Onshore Wind Turbine
powerplant_wind_2020.124,124,Mountain View III,Avangrid Renewables LLC,IPP Non-CHP,North Palm Springs,Riverside,California,92258,wind,22.4,Onshore Wind Turbine
powerplant_wind_2020.125,125,Minwind 3-9,"Rock County Energy Center, LLC",IPP Non-CHP,Beaver Creek,Rock,Minnesota,56116,wind,11.6,Onshore Wind Turbine
powerplant_wind_2020.126,126,"Chanarambie Power Partners, LLC",Allete Clean Energy,IPP Non-CHP,Lake Wilson,Murray,Minnesota,56151,wind,85.5,Onshore Wind Turbine
powerplant_wind_2020.127,127,Viking Wind Partners,Allete Clean Energy,IPP Non-CHP,Lake Wilson,Murray,Minnesota,56151,wind,12,Onshore Wind Turbine
powerplant_wind_2020.128,128,"Mendota Hills, LLC","Leeward Asset Management, LLC",IPP Non-CHP,Paw Paw,Lee,Illinois,60553,wind,76.2,Onshore Wind Turbine
powerplant_wind_2020.129,129,Ainsworth Wind,Nebraska Public Power District,Electric Utility,Ainsworth,Brown,Nebraska,69210,wind,59.4,Onshore Wind Turbine
powerplant_wind_2020.130,130,Flying Cloud Power Partners LLC,Avangrid Renewables LLC,IPP Non-CHP,Lake Park,Dickinson,Iowa,51347,wind,43.5,Onshore Wind Turbine
powerplant_wind_2020.131,131,Colorado Green Holdings LLC,Avangrid Renewables LLC,IPP Non-CHP,Lamar,Prowers,Colorado,81052,wind,162,Onshore Wind Turbine
powerplant_wind_2020.132,132,Moraine Wind LLC,Avangrid Renewables LLC,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,wind,51,Onshore Wind Turbine
powerplant_wind_2020.133,133,Combine Hills I,Eurus Combine Hills I LLC,IPP Non-CHP,Milton-Freewater,Umatilla,Oregon,97862,wind,43,Onshore Wind Turbine
powerplant_wind_2020.134,134,TG Windfarm LLC,TG Windfarm LLC,IPP Non-CHP,Pipestone,Pipestone,Minnesota,56164,wind,2,Onshore Wind Turbine
powerplant_wind_2020.135,135,CG Windfarm LLC,CG Windfarm LLC,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,wind,2,Onshore Wind Turbine
powerplant_wind_2020.136,136,Bisson Windfarm LLC,Bisson Windfarm LLC,IPP Non-CHP,Pipestone,Pipestone,Minnesota,56164,wind,2,Onshore Wind Turbine
powerplant_wind_2020.137,137,Tofteland Windfarm LLC,Tofteland Windfarm LLC,IPP Non-CHP,Pipestone,Pipestone,Minnesota,56164,wind,2,Onshore Wind Turbine
powerplant_wind_2020.138,138,Westridge Windfarm LLC,Westridge Windfarm LLC,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56164,wind,2,Onshore Wind Turbine
powerplant_wind_2020.139,139,Fey Windfarm LLC,Fey Windfarm LLC,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,wind,2,Onshore Wind Turbine
powerplant_wind_2020.140,140,Windcurrent Farms LLC,Windcurrent Farms LLC,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,wind,2,Onshore Wind Turbine
powerplant_wind_2020.141,141,K-Brink Windfarm LLC,"K-brink Windfarm, LLC",IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,wind,2,Onshore Wind Turbine
powerplant_wind_2020.142,142,DL Windy Acres LLC,Brewster,IPP Non-CHP,Brewster,Jackson,Minnesota,56119,wind,2,Onshore Wind Turbine
powerplant_wind_2020.143,143,S&P Windfarm LLC,Brewster,IPP Non-CHP,Brewster,Jackson,Minnesota,56119,wind,2,Onshore Wind Turbine
powerplant_wind_2020.144,144,Boeve Windfarm LLC,Boeve Windfarm LLC,IPP Non-CHP,Woodstock,Pipestone,Minnesota,56186,wind,2,Onshore Wind Turbine
powerplant_wind_2020.145,145,B&K Energy Systems LLC,Brewster,IPP Non-CHP,Brewster,Jackson,Minnesota,56119,wind,2,Onshore Wind Turbine
powerplant_wind_2020.146,146,Sweetwater Wind 1 LLC,"Leeward Asset Management, LLC",IPP Non-CHP,Sweetwater,Nolan,Texas,79556,wind,37.5,Onshore Wind Turbine
powerplant_wind_2020.147,147,Sweetwater Wind 2 LLC,"Leeward Asset Management, LLC",IPP Non-CHP,Sweetwater,Nolan,Texas,79556,wind,98.8,Onshore Wind Turbine
powerplant_wind_2020.148,148,Allendorf,E&E Enterprises LLC,IPP Non-CHP,Allendorf,Osceola,Iowa,51354,wind,3.8,Onshore Wind Turbine
powerplant_wind_2020.149,149,Aeolus Wind Facility,Aeolus Wind LLC,IPP Non-CHP,Spearman,Hansford,Texas,79081,wind,3,Onshore Wind Turbine
powerplant_wind_2020.150,150,Bowling Green Wind,"American Mun Power-Ohio, Inc",Electric Utility,Bowling Green,Wood,Ohio,43402,wind,7.2,Onshore Wind Turbine
powerplant_wind_2020.151,151,Buffalo Gap Wind Farm,AES Wind Generation Inc,IPP Non-CHP,Merkel,Taylor,Texas,79536,wind,120.6,Onshore Wind Turbine
powerplant_wind_2020.152,152,Intrepid,MidAmerican Energy Co,Electric Utility,Schaller,Buena Vista,Iowa,51053,wind,175.5,Onshore Wind Turbine
powerplant_wind_2020.153,153,Century,MidAmerican Energy Co,Electric Utility,Blairsburg,Hamilton,Iowa,50034,wind,201.2,Onshore Wind Turbine
powerplant_wind_2020.154,154,Hopkins Ridge Wind,Puget Sound Energy Inc,Electric Utility,Dayton,Columbia,Washington,99328,wind,156.6,Onshore Wind Turbine
powerplant_wind_2020.155,155,Callahan Divide Wind Energy Center,"FPL Energy Callahan Wind, LLC",IPP Non-CHP,Tusocola,Taylor,Texas,79562,wind,114,Onshore Wind Turbine
powerplant_wind_2020.156,156,Diablo Winds LLC,GlidePath Power Operations LLC,IPP Non-CHP,Livermore,Alameda,California,94550,wind,18,Onshore Wind Turbine
powerplant_wind_2020.157,157,Weatherford Wind Energy Center,"FPL Energy Weatherford, LLC",IPP Non-CHP,Weatherford,Custer,Oklahoma,73906,wind,147,Onshore Wind Turbine
powerplant_wind_2020.158,158,Helzel & Schwarzhoff 86,Wind Stream Operations LLC,IPP Non-CHP,Tehachapi,Kern,California,93561,wind,2.4,Onshore Wind Turbine
powerplant_wind_2020.159,159,ZCO,Wind Stream Operations LLC,IPP Non-CHP,Tehachapi,Kern,California,93561,wind,1.6,Onshore Wind Turbine
powerplant_wind_2020.160,160,Maple Ridge Wind Farm,"Flat Rock Windpower, LLC",IPP Non-CHP,Lowville,Lewis,New York,13367,wind,322,Onshore Wind Turbine
